year,Country,Season
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Rest of Europe,Summer
1912,Soviet Union,Summer
1912,Soviet Union,Summer
1912,Soviet Union,Summer
1912,Soviet Union,Summer
1912,Soviet Union,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,Africa,Summer
1920,South America,Summer
1920,South America,Summer
1920,South America,Summer
1920,Rest of Australia,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of North America,Summer
1920,Rest of Asia,Summer
1920,Rest of Asia,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,France,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,Italy,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,UK,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,US,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Rest of Europe,Summer
1920,Australia,Summer
1920,Australia,Summer
1920,Australia,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Italy,Summer
1924,Rest of Asia,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,France,Summer
1924,Rest of Australia,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,UK,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,US,Summer
1924,South America,Summer
1924,South America,Summer
1924,South America,Summer
1924,South America,Summer
1924,South America,Summer
1924,South America,Summer
1924,South America,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Rest of Europe,Summer
1924,Africa,Summer
1924,Africa,Summer
1924,Africa,Summer
1924,Australia,Summer
1924,Australia,Summer
1924,Australia,Summer
1924,Australia,Summer
1924,Australia,Summer
1924,Australia,Summer
1924,Rest of North America,Summer
1924,Rest of North America,Summer
1924,Rest of North America,Summer
1924,Rest of North America,Summer
1924,Rest of North America,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,Africa,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,South America,Summer
1928,Rest of Australia,Summer
1928,Rest of North America,Summer
1928,Rest of North America,Summer
1928,Rest of North America,Summer
1928,Rest of North America,Summer
